step,train_loss,val_loss,lr,sec_per_step,mps_driver_gb
2948,4.4461,,3.97e-08,10.28,11.26
2949,4.448,,3.81e-08,10.25,11.26
2950,3.8176,,3.67e-08,10.38,11.26
2951,4.6882,,3.52e-08,10.34,11.26
2952,4.1885,,3.38e-08,10.39,11.26
2953,4.2013,,3.24e-08,10.35,11.26
2954,4.3104,,3.10e-08,10.37,11.26
2955,3.953,,2.97e-08,10.25,11.26
2956,4.4692,,2.84e-08,10.37,11.26
2957,3.246,,2.71e-08,10.43,11.26
2958,4.4879,,2.59e-08,10.39,11.26
2959,3.8707,,2.47e-08,10.41,11.26
2960,4.0951,,2.35e-08,10.34,11.26
2961,4.3891,,2.23e-08,10.4,11.26
2962,3.5727,,2.12e-08,10.29,11.26
2963,4.2656,,2.01e-08,10.3,11.26
2964,3.8338,,1.90e-08,10.21,11.26
2965,4.1696,,1.80e-08,10.24,11.26
2966,4.0585,,1.70e-08,10.23,11.26
2967,4.2054,,1.60e-08,10.1,11.26
2968,3.6093,,1.50e-08,10.2,11.26
2969,4.2688,,1.41e-08,10.22,11.26
2970,4.2109,,1.32e-08,10.31,11.26
2971,3.9612,,1.23e-08,10.25,11.26
2972,3.9973,,1.15e-08,10.3,11.26
2973,4.1603,,1.07e-08,10.17,11.26
2974,3.3528,,9.92e-09,10.14,11.26
2975,3.4097,,9.17e-09,10.38,11.26
2976,4.5729,,8.45e-09,10.34,11.26
2977,4.3515,,7.76e-09,10.39,11.26
2978,4.6533,,7.10e-09,10.32,11.26
2979,3.8201,,6.47e-09,10.36,11.26
2980,3.9444,,5.87e-09,10.32,11.26
2981,3.6575,,5.30e-09,10.38,11.26
2982,3.8935,,4.75e-09,10.25,11.26
2983,4.2578,,4.24e-09,10.19,11.26
2984,4.1674,,3.76e-09,10.33,11.26
2985,3.3856,,3.30e-09,10.24,11.26
2986,4.0984,,2.88e-09,10.23,11.27
2987,4.3478,,2.48e-09,10.1,11.27
2988,4.4487,,2.11e-09,10.21,11.27
2989,4.0909,,1.77e-09,10.34,11.27
2990,4.4891,,1.47e-09,10.28,11.27
2991,3.5252,,1.19e-09,10.39,11.27
2992,3.88,,9.39e-10,10.2,11.27
2993,3.8472,,7.19e-10,10.23,11.27
2994,2.5229,,5.28e-10,10.24,11.27
2995,4.6913,,3.67e-10,10.41,11.27
2996,4.0289,,2.35e-10,10.37,11.27
2997,3.8714,,1.32e-10,10.34,11.27
2998,4.3924,,5.87e-11,10.41,11.27
2999,2.983,,1.47e-11,10.34,11.27
3000,3.8616,,0.00e+00,10.37,11.27
3000,,4.3724,0.00e+00,,9.18
